,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
1175,8,3,85.0,10678,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,3,1,6,6,1,337.0,2,4,2,2,4,3,2,700,6,0,983,1683,1,0,1,4,2129,743,0,2872,0,0,2,1,4,1,2,9,6,1,1,1992.0,0,2,541,5,5,2,0,33,0,0,0,0,0,6,1,8,4,285000,220.92307692307693,13,2.5,7193.0,15
1176,4,3,37.0,6951,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1,1,6,10,2,0.0,3,4,1,4,4,3,0,658,6,0,218,876,1,4,1,4,923,0,0,923,1,0,1,0,3,1,3,5,6,0,1,1984.0,3,1,264,5,5,2,362,0,0,0,0,0,0,1,2,8,4,119500,131.85714285714286,10,2.0,2416.0,24
1177,8,4,51.24974458420928,3950,1,3,0,0,4,0,17,0,2,0,0,6,8,1926,1,1,8,8,2,0.0,3,4,1,4,4,3,5,468,6,0,350,818,1,4,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,5,1926.0,3,1,210,5,5,0,0,0,116,0,0,0,0,3,3,8,4,115000,174.85714285714286,14,1.0,2962.0,83
1178,8,3,54.0,7681,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0,6,0,731,731,1,0,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,5,1921.0,3,1,186,1,5,2,192,0,102,0,0,0,0,9,3,8,4,154900,134.3,11,1.5,3144.5,88
1179,4,3,77.0,8335,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1,1,13,14,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,1,4,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,6,2005.0,1,0,0,3,3,0,0,36,190,0,0,0,0,6,0,8,4,93000,160.57142857142858,10,1.0,2248.0,52
1180,9,3,89.71090604877473,11170,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1,1,8,8,2,0.0,3,4,5,2,4,3,3,1216,6,0,0,1216,1,0,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,1,1990.0,0,2,693,5,5,2,0,0,0,0,0,0,0,6,0,8,4,250000,209.5,12,2.5,5982.5,16
1181,0,4,64.0,5587,1,0,1,0,4,1,6,2,2,4,2,8,5,2008,3,1,5,5,3,186.0,0,4,2,0,4,1,2,1480,6,0,120,1600,1,0,1,4,1652,0,0,1652,1,1,2,0,2,1,2,5,6,1,1,2008.0,0,2,482,5,5,2,162,53,0,153,0,0,0,2,2,6,5,392500,206.5,13,3.5,4531.0,0
1182,9,3,160.0,15623,1,0,3,0,0,0,15,2,2,0,5,10,5,1996,3,1,13,7,2,0.0,2,4,2,0,4,0,2,2096,6,0,300,2396,1,0,1,4,2411,2065,0,4476,1,0,3,1,4,1,0,10,6,2,1,1996.0,0,3,813,5,5,2,171,78,0,0,0,555,0,9,1,8,0,745000,298.4,15,4.5,10556.5,11
1183,5,3,60.0,10800,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,3,1,11,12,2,0.0,3,4,0,4,4,3,5,821,6,0,299,1120,1,0,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,5,1970.0,3,2,720,5,5,2,229,0,0,0,0,0,0,8,0,8,4,120000,161.42857142857142,11,2.0,3180.0,86
1184,4,3,50.0,35133,0,3,3,0,4,1,23,2,2,0,2,5,4,1963,3,1,8,8,1,226.0,3,4,1,4,4,1,5,1159,6,0,413,1572,1,2,1,4,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,0,1963.0,2,3,995,5,5,2,0,263,0,0,263,0,0,7,1,8,4,186700,196.5,9,2.5,4653.5,44
1185,8,3,60.0,9738,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1,1,0,0,2,0.0,3,2,0,4,4,3,1,392,6,0,392,784,1,2,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,1,1965.0,3,1,392,5,5,2,0,0,236,0,0,0,0,5,0,8,4,104900,135.66666666666666,12,2.0,3030.0,82
1186,3,3,107.0,10615,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1,1,6,6,2,0.0,3,4,1,1,4,2,1,440,6,0,538,978,1,4,1,4,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,4,1920.0,3,2,420,1,1,2,0,74,0,0,0,0,0,10,3,8,0,95000,154.45454545454547,8,3.0,4097.0,109
1187,4,3,89.0,12461,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1,1,7,7,2,0.0,2,4,2,2,4,3,2,1456,6,0,168,1624,1,0,1,4,1624,0,0,1624,1,0,2,0,2,1,2,5,6,1,1,1994.0,2,3,757,5,5,2,0,114,192,0,0,0,0,9,0,8,4,262000,203.0,13,3.0,4438.5,12
1188,9,3,68.0,8935,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,1,1,12,13,1,95.0,2,4,2,2,4,3,6,0,6,0,831,831,1,0,1,4,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,1,2002.0,2,2,493,5,5,2,144,68,0,0,0,0,0,9,3,8,4,195000,150.9090909090909,12,2.5,4077.0,7
1189,9,3,60.0,7500,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1,1,12,13,2,0.0,3,4,2,4,4,3,6,0,6,0,994,994,1,2,1,4,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,1,1999.0,0,2,442,5,5,2,140,60,0,0,0,0,0,8,4,8,4,189000,164.0,12,2.5,4326.0,11
1190,3,3,81.65347944529807,32463,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1,1,8,8,3,149.0,3,2,1,4,4,0,1,1159,6,0,90,1249,1,0,1,4,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,0,1975.0,0,4,1356,5,5,2,439,0,0,0,0,0,0,5,1,8,4,168000,180.22222222222223,8,2.0,4695.5,46
1191,1,1,24.0,2645,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,1,1,8,8,1,456.0,2,4,2,2,4,3,6,0,6,0,776,776,1,0,1,4,764,677,0,1441,0,0,2,1,2,1,2,5,6,0,5,1999.0,3,2,492,5,5,2,206,0,0,0,0,0,0,2,1,8,4,174000,160.11111111111111,13,2.5,3972.0,8
1192,8,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,0,5,8,1925,2,1,12,13,2,0.0,3,4,2,4,4,2,6,0,6,0,702,702,1,2,1,4,842,630,0,1472,0,0,1,0,3,1,2,6,6,0,5,1925.0,3,1,250,5,1,1,0,0,84,0,0,0,0,9,1,8,4,125000,184.0,13,1.0,3420.0,82
1193,0,4,31.989330980851257,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,3,1,12,13,1,425.0,3,4,2,0,4,3,2,883,6,0,341,1224,1,0,1,4,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,1,1999.0,0,2,402,5,5,2,0,304,0,0,0,0,0,8,3,8,4,165000,153.0,11,3.0,3686.0,10
1194,9,3,80.0,9364,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1,1,6,6,3,143.0,3,4,1,4,4,3,0,371,6,0,292,663,1,4,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,1,1969.0,0,1,299,5,5,2,379,36,0,0,0,0,0,5,4,8,4,158000,135.2,13,1.5,3328.0,41
1195,9,3,51.0,8029,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,1,2005.0,0,2,400,5,5,2,100,24,0,0,0,0,0,9,2,8,4,176000,121.33333333333333,11,2.5,3476.0,3
1196,9,3,58.0,14054,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,879,879,1,0,1,4,879,984,0,1863,0,0,2,1,4,1,2,9,6,1,3,2006.0,0,3,660,5,5,2,100,17,0,0,0,0,0,2,0,6,5,219210,143.30769230769232,12,2.5,4495.5,0
1197,11,4,65.0,8850,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0,6,0,815,815,1,0,1,4,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,5,1916.0,3,1,225,5,5,2,0,0,330,0,0,0,0,9,0,5,4,144000,187.77777777777777,13,1.0,3900.0,90
1198,4,3,70.0,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,1212,1212,1,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,1,2001.0,2,2,573,5,5,2,356,0,0,0,0,0,0,8,3,8,4,178000,134.66666666666666,12,2.0,3316.5,8
1199,4,3,75.0,11235,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1,1,6,6,1,51.0,3,4,1,4,4,3,5,547,6,0,504,1051,1,2,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,1,1974.0,3,2,459,5,5,2,0,82,0,0,0,0,0,1,0,8,4,148000,153.55555555555554,9,1.5,3570.0,43
1200,4,3,71.0,9353,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0,6,0,864,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1,1972.0,3,1,280,5,5,2,0,0,0,0,0,0,0,9,0,7,0,116050,123.42857142857143,9,1.0,2300.0,36
1201,9,3,80.0,10400,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0,6,0,866,866,1,0,1,4,866,913,0,1779,0,0,2,1,3,1,2,6,6,0,1,1998.0,2,2,546,5,5,2,198,36,0,0,0,0,0,5,3,8,4,197900,177.9,12,2.5,4264.0,11
1202,8,4,50.0,6000,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0,6,0,884,884,1,0,1,4,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,5,1960.0,3,1,216,5,5,0,0,0,208,0,0,0,0,7,3,8,4,117000,192.57142857142858,13,2.0,3246.0,84
1203,4,3,75.0,9750,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,1,1,12,13,1,171.0,2,4,2,2,4,3,6,0,6,0,1630,1630,1,0,1,4,1630,0,0,1630,0,0,2,0,3,1,2,6,6,1,1,2000.0,3,2,451,5,5,2,74,234,0,0,0,0,0,1,3,8,4,213000,181.11111111111111,12,2.0,4471.5,9
1204,4,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1,1,6,6,2,0.0,3,4,1,2,4,3,0,788,6,0,268,1056,1,0,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,1,1975.0,2,2,495,5,5,2,0,88,0,0,0,0,0,9,0,8,4,153500,119.33333333333333,11,2.5,2923.5,31
1205,4,3,90.0,14684,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,3,1,6,6,1,234.0,2,4,1,2,4,2,0,485,1,177,1496,2158,1,2,1,4,2196,0,0,2196,0,0,2,0,3,1,2,7,6,1,1,1990.0,2,3,701,5,5,2,84,70,0,0,0,0,0,8,3,8,4,271900,219.6,14,2.0,6055.5,19
1206,4,2,64.45930705142024,8900,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1,1,6,6,2,0.0,3,4,1,4,4,3,5,1056,6,0,0,1056,1,4,1,4,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,5,1966.0,3,1,384,5,5,2,0,42,0,0,0,0,0,2,0,8,4,107000,150.85714285714286,8,2.0,2832.0,40
1207,4,3,70.0,9135,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,1,1,12,13,1,120.0,2,4,2,2,4,0,2,340,6,0,1342,1682,1,0,1,4,1700,0,0,1700,1,0,2,0,3,1,2,7,6,0,1,2003.0,2,2,544,5,5,2,192,23,0,0,0,0,0,7,0,8,4,200000,170.0,11,3.0,4633.0,3
1208,4,3,70.0,7763,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1,1,8,8,2,0.0,3,2,1,4,4,3,5,504,1,108,319,931,1,4,1,4,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,5,1980.0,3,2,506,5,5,2,0,0,0,0,0,0,0,1,2,8,4,140000,160.375,12,2.0,3284.5,46
1209,4,3,85.0,10182,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,3,1,12,13,3,420.0,2,4,2,0,4,2,2,1220,6,0,440,1660,1,0,1,4,1660,0,0,1660,1,0,2,0,3,1,2,8,6,1,1,2006.0,2,2,500,5,5,2,322,50,0,0,0,0,0,7,0,6,5,290000,150.9090909090909,13,3.0,4820.0,0
1210,9,3,70.0,11218,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1,1,13,14,2,0.0,2,4,2,2,4,3,6,0,6,0,1055,1055,1,0,1,4,1055,790,0,1845,0,0,2,1,3,1,2,8,6,1,1,1992.0,2,2,462,5,5,2,635,104,0,0,0,0,400,7,4,8,4,189000,153.75,11,2.5,4448.5,18
1211,8,3,152.0,12134,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,1,1,13,14,2,0.0,2,4,5,2,4,0,2,427,6,0,132,559,1,2,1,4,1080,672,0,1752,0,0,2,0,4,1,3,8,6,0,2,1988.0,2,2,492,5,5,2,325,12,0,0,0,0,0,8,4,8,4,164000,159.27272727272728,15,2.0,4029.5,22
1212,5,3,50.0,9340,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,3,1,8,8,2,0.0,3,4,1,4,4,3,5,344,6,0,328,672,1,4,1,4,672,0,0,672,1,0,1,0,2,1,3,4,6,0,1,1941.0,3,1,234,5,5,0,0,113,0,0,0,0,0,10,3,8,4,113000,112.0,10,2.0,1797.0,68
1213,12,3,62.26076996733687,10246,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,1,1,12,13,2,0.0,3,2,1,4,1,0,2,648,6,0,0,648,1,0,1,4,960,0,0,960,1,1,0,0,0,1,3,3,6,0,1,1965.0,3,1,364,5,5,2,88,0,0,0,0,0,0,7,0,8,4,145000,240.0,13,1.5,2426.0,41
1214,13,3,69.0,10205,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1,1,8,8,2,0.0,3,4,1,4,4,0,1,784,6,0,141,925,1,4,1,4,999,0,0,999,1,0,1,0,3,1,3,6,6,0,1,1962.0,3,1,300,5,5,2,150,72,0,0,0,0,0,7,0,8,4,134500,124.875,10,2.0,2610.5,44
1215,4,3,99.0,7094,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1,1,12,13,2,0.0,3,4,1,4,4,3,5,180,3,374,340,894,1,4,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,0,5,1966.0,2,1,384,5,5,2,0,0,0,0,0,0,0,7,1,8,4,125000,127.71428571428571,10,1.0,2427.0,41
1216,14,4,68.0,8930,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1,1,12,13,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,4,1318,584,0,1902,0,0,2,0,4,2,3,8,6,0,1,1978.0,3,2,539,5,5,2,0,0,0,0,0,0,0,6,4,8,4,112000,158.5,11,2.0,4073.5,32
1217,4,1,72.0,8640,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,1,1,5,5,3,72.0,2,4,2,2,4,2,2,936,6,0,364,1300,1,0,1,4,1314,0,0,1314,1,0,2,0,3,1,2,6,6,0,1,2009.0,2,2,552,5,5,2,135,112,0,0,0,0,0,11,3,6,5,229456,146.0,13,3.0,3626.0,0
1218,8,4,52.0,6240,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1,1,0,0,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,0,4,672,240,0,912,0,0,1,0,2,1,3,3,6,0,6,2005.0,1,0,0,3,3,0,0,0,0,0,0,0,0,9,0,8,4,80500,182.4,9,1.0,1824.0,59
1219,1,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1,1,5,5,1,236.0,3,4,1,4,4,3,6,0,6,0,672,672,1,4,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,6,2005.0,1,0,0,3,3,0,201,0,0,0,0,0,0,6,0,8,0,91500,121.8,11,1.5,3008.0,35
1220,4,3,66.0,7800,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1,1,13,14,2,0.0,3,4,1,4,4,3,5,312,3,600,0,912,1,4,1,4,912,0,0,912,0,0,1,0,2,1,3,5,6,0,1,1964.0,3,1,288,5,5,2,0,0,0,0,0,0,0,2,0,8,0,115000,130.28571428571428,10,1.0,2424.0,42
1221,4,3,55.0,8250,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,3,1,6,6,2,0.0,3,4,1,4,4,3,1,250,3,492,210,952,1,0,1,4,1211,0,0,1211,0,0,1,0,3,1,3,5,6,1,1,1968.0,3,1,322,5,5,2,0,63,0,0,0,0,0,10,2,8,4,134000,173.0,10,1.0,3059.0,40
1222,8,3,78.0,10496,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1,1,13,14,1,320.0,3,4,1,4,4,2,5,196,6,0,844,1040,1,0,1,4,1168,678,0,1846,0,0,2,0,3,1,3,7,6,1,1,1949.0,3,1,315,5,5,2,0,0,0,0,0,0,0,0,1,8,4,143000,184.6,12,2.0,4689.5,58
1223,4,3,89.0,10680,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,3,1,13,14,1,44.0,3,4,1,4,0,3,3,756,6,0,1380,2136,1,4,0,0,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,5,1951.0,3,2,528,5,5,2,0,30,0,0,0,0,0,1,0,8,4,137900,213.6,8,2.0,5648.0,55
1224,9,3,60.0,15384,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,1,1,12,13,2,0.0,2,4,2,2,4,0,2,724,6,0,64,788,1,0,1,4,788,702,0,1490,1,0,2,1,3,1,2,8,6,1,1,2004.0,0,2,388,5,5,2,100,75,0,0,0,0,0,4,2,8,4,184000,124.16666666666667,12,3.5,3568.0,4
1225,12,3,65.0,10482,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,3,1,12,13,1,63.0,3,2,1,4,4,0,2,507,6,0,81,588,1,0,1,4,1138,0,0,1138,0,1,1,0,3,1,3,6,6,0,1,1958.0,2,1,264,5,5,2,224,0,0,0,0,0,0,8,1,8,4,145000,142.25,14,1.5,2765.0,49
1226,9,3,86.0,14598,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,1,1,12,13,3,74.0,2,4,2,2,4,2,6,0,6,0,894,894,1,0,1,4,894,1039,0,1933,0,0,2,1,4,1,2,9,6,1,3,2007.0,0,3,668,5,5,2,100,18,0,0,0,0,0,0,2,8,4,214000,148.69230769230768,11,2.5,4721.0,1
1227,4,3,72.0,8872,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,1,1,12,13,1,300.0,3,4,1,4,4,3,0,595,6,0,317,912,1,0,1,4,912,0,0,912,1,0,1,0,2,1,2,5,6,0,5,1992.0,3,2,576,5,5,2,0,240,0,0,0,0,0,3,2,8,4,147000,130.28571428571428,13,2.0,2868.0,43
1228,0,3,65.0,8769,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,3,1,8,8,1,766.0,0,4,2,0,4,3,2,1540,6,0,162,1702,1,0,1,4,1702,0,0,1702,1,0,1,1,1,1,0,7,6,1,1,2008.0,0,3,1052,5,5,2,0,72,0,0,224,0,0,1,2,6,5,367294,170.2,14,2.5,5547.0,0
1229,12,3,70.0,7910,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,3,1,3,6,2,0.0,3,4,1,4,4,3,0,666,6,0,409,1075,1,2,1,4,1507,0,0,1507,0,0,2,0,4,1,3,7,0,0,2,1960.0,3,1,404,5,5,2,0,0,0,0,0,0,0,10,2,8,4,127000,150.7,10,2.0,3753.5,48
1230,14,3,104.28772789814562,18890,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,5,1,9,10,2,1.0,3,4,1,2,4,3,2,498,5,211,652,1361,1,0,1,4,1361,1259,0,2620,0,0,2,2,4,2,3,12,6,1,3,1977.0,2,2,600,5,5,0,155,24,145,0,0,0,8300,10,1,8,4,190000,145.55555555555554,10,3.0,6221.5,30
1231,14,3,70.0,7728,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,3,1,13,14,1,120.0,3,4,1,4,4,0,0,803,6,0,303,1106,1,4,1,4,1190,0,0,1190,1,0,1,0,3,1,3,6,6,0,1,1962.0,3,2,540,5,5,2,0,18,0,0,0,0,0,7,0,8,4,132500,148.75,11,2.0,3323.0,44
1232,14,3,70.0,9842,1,3,3,0,2,0,12,2,2,2,2,4,5,1962,1,1,6,6,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,4,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,4,1962.0,3,2,462,5,5,2,0,0,0,0,0,0,0,5,1,8,4,101800,122.4,9,2.0,2679.0,45
1233,4,3,100.44620255287836,12160,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,3,1,9,10,1,180.0,3,4,1,4,4,3,5,1000,6,0,188,1188,1,1,1,4,1188,0,0,1188,1,0,1,0,3,1,3,6,6,0,1,1959.0,2,2,531,5,5,2,0,0,0,0,0,0,0,7,4,0,0,142000,148.5,10,2.0,3415.5,51
1234,10,2,55.0,8525,1,3,0,0,4,0,18,2,2,0,5,5,6,1911,1,1,8,8,2,0.0,3,4,2,4,4,0,6,0,6,0,940,940,1,4,0,0,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,6,2005.0,1,0,0,3,3,0,0,192,0,0,0,0,0,2,2,8,0,130000,196.4,11,1.5,4398.0,97
1235,10,3,96.0,13132,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1,1,13,14,2,0.0,3,4,0,2,4,2,6,0,6,0,747,747,1,2,1,1,892,892,0,1784,0,0,1,1,4,1,3,9,6,0,5,1914.0,3,1,180,1,1,0,203,40,0,0,0,0,0,9,0,8,4,138887,148.66666666666666,10,1.5,4031.5,92
1236,1,3,36.0,2628,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,1,1,12,15,3,106.0,2,4,2,2,4,3,6,0,6,0,764,764,1,0,1,4,764,862,0,1626,0,0,2,1,2,1,2,6,6,0,3,2003.0,2,2,474,5,5,2,0,27,0,0,0,0,0,8,4,8,4,175500,162.6,12,2.5,3977.0,7
1237,9,3,41.0,12393,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,847,847,1,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,0,11,0,8,4,195000,162.33333333333334,12,2.5,4536.5,2
1238,4,3,63.0,13072,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,1141,1141,1,0,1,4,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,5,2005.0,3,2,484,5,5,2,0,0,0,0,0,0,0,5,0,8,0,142500,126.77777777777777,11,1.5,3094.5,1
1239,4,3,64.0,9037,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,3,1,12,13,1,32.0,2,4,2,2,4,0,2,428,6,0,1048,1476,1,0,1,4,1484,0,0,1484,0,0,2,0,2,1,0,6,6,1,1,2006.0,2,2,472,5,5,2,120,33,0,0,0,0,0,3,1,8,4,265900,164.88888888888889,13,2.0,3974.0,1
1240,9,3,65.0,8158,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,1,1,12,13,1,252.0,2,4,2,2,4,3,2,550,6,0,334,884,1,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,1,2003.0,2,2,543,5,5,2,0,63,0,0,0,0,0,9,2,8,4,224900,147.33333333333334,12,3.5,4501.5,5
1241,4,3,83.0,9849,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,3,1,12,13,3,0.0,2,4,2,2,4,0,6,0,6,0,1689,1689,1,0,1,4,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,1,2007.0,2,3,954,5,5,2,0,56,0,0,0,0,0,8,1,6,5,248328,168.9,13,2.0,4699.5,0
1242,13,3,85.0,10625,1,3,3,0,4,0,14,2,2,0,6,7,6,1974,1,1,9,10,1,81.0,3,4,1,2,4,1,2,885,3,168,0,1053,1,4,1,4,1173,0,0,1173,1,0,2,0,3,1,2,6,6,2,1,1974.0,2,2,528,5,5,2,0,120,0,0,0,0,0,0,4,8,3,170000,130.33333333333334,13,3.0,3217.5,36
1243,4,3,107.0,13891,1,3,3,0,4,0,16,2,2,0,2,10,5,2006,1,1,12,13,-1,112.3711173737912,0,4,2,0,1,1,2,1386,6,0,690,2076,1,0,1,4,2076,0,0,2076,1,0,2,1,2,1,0,7,6,1,1,2006.0,0,3,850,5,5,2,216,229,0,0,0,0,0,11,0,6,5,465000,188.72727272727272,15,3.5,5251.342232039853,0
1244,10,3,88.76389481936137,11435,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1,1,3,12,2,0.0,3,4,2,2,4,3,6,0,6,0,792,792,1,1,1,4,792,725,0,1517,0,0,1,0,3,1,2,7,6,2,5,1931.0,3,2,400,5,5,2,0,0,0,0,0,0,0,8,0,8,4,230000,168.55555555555554,15,1.0,3630.0,77
1245,12,3,78.0,12090,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,3,1,12,13,1,74.0,3,4,1,2,4,3,6,0,6,0,585,585,1,0,1,4,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,3,1984.0,0,2,477,5,5,2,268,112,0,0,147,0,0,0,1,8,0,178000,155.66666666666666,13,3.5,4341.0,23
1246,9,1,65.0,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,756,756,1,0,1,4,756,797,0,1553,0,0,2,1,3,1,2,6,6,0,1,2005.0,2,2,615,5,5,2,0,45,0,0,0,0,0,5,0,6,5,186500,155.3,12,2.5,3791.5,1
1247,12,3,83.66796516273598,12328,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1,1,6,6,1,335.0,3,4,1,4,4,0,2,539,6,0,473,1012,1,4,1,4,1034,0,0,1034,1,0,1,0,3,1,3,6,6,0,1,1976.0,3,3,888,5,5,2,0,0,0,0,0,0,0,7,4,8,4,169900,129.25,11,2.0,3353.0,34
